epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,32.1761,0.89199,1.04862,1.02103,0,0,0,0,0,163.75,0,0.000420591,0.000420591,0.000420591
54,32.9497,1.06915,1.22361,1.07997,0,0,0,0,0,163.75,0,0.000419932,0.000419932,0.000419932
55,33.6909,0.98289,1.15224,1.11648,0,0,0,0,0,152.25,0,0.000418944,0.000418944,0.000418944
56,34.389,1.14907,1.08324,1.12428,0,0,0,0,0,152.25,0,0.000417625,0.000417625,0.000417625
57,35.0598,1.08422,1.26579,1.07846,0,0,0,0,0,152.25,0,0.000415977,0.000415977,0.000415977
58,35.7626,0.94762,1.0174,1.01761,0,0,0,0,0,152.25,0,0.000413998,0.000413998,0.000413998
59,36.4131,1.10283,1.12046,1.11262,0,0,0,0,0,152.25,0,0.000411689,0.000411689,0.000411689
60,37.1615,0.86594,1.05167,1.01453,0,0,0,0,0,128,0,0.00040905,0.00040905,0.00040905
61,37.8194,0.90381,0.95069,1.01096,0,0,0,0,0,128,0,0.000406081,0.000406081,0.000406081
62,38.6205,1.00617,1.16896,1.12264,0,0,0,0,0,128,0,0.000402782,0.000402782,0.000402782
63,39.3568,0.94224,0.95753,1.04735,0,0,0,0,0,128,0,0.000399153,0.000399153,0.000399153
64,40.0721,1.12168,1.12168,1.14614,0,0,0,0,0,128,0,0.000395194,0.000395194,0.000395194
65,40.8371,0.84734,1.03884,1.02284,0,0,0,0,0,125.75,0,0.000390905,0.000390905,0.000390905
66,41.6172,0.85085,0.94364,1.04369,0,0,0,0,0,125.75,0,0.000386286,0.000386286,0.000386286
67,42.4593,0.8812,0.89273,1.02963,0,0,0,0,0,125.75,0,0.000381336,0.000381336,0.000381336
68,43.2037,0.89454,0.89627,1.0425,0,0,0,0,0,125.75,0,0.000376057,0.000376057,0.000376057
69,43.7698,0.91566,0.96021,1.01872,0,0,0,0,0,125.75,0,0.000370447,0.000370447,0.000370447
70,44.3131,1.05425,1.0726,1.10265,0,0,0,0,0,125.75,0,0.000364508,0.000364508,0.000364508
71,44.8073,0.78165,0.92032,0.98443,0,0,0,0,0,135.625,0,0.000358238,0.000358238,0.000358238
72,45.3099,0.82037,0.91988,1.02603,0,0,0,0,0,135.625,0,0.000351639,0.000351639,0.000351639
73,45.814,0.68797,0.79511,0.99015,0,0,0,0,0,135.625,0,0.000344709,0.000344709,0.000344709
74,46.348,0.85009,0.9245,1.0287,0,0,0,0,0,135.625,0,0.000337449,0.000337449,0.000337449
75,46.8647,0.85353,0.9702,0.99785,0,0,0,0,0,135.625,0,0.000329859,0.000329859,0.000329859
76,47.3748,0.89835,0.93924,1.0488,0,0,0,0,0,135.625,0,0.000321939,0.000321939,0.000321939
77,47.8885,1.04757,1.07683,1.12281,0,0,0,0,0,166.75,0,0.000313689,0.000313689,0.000313689
78,48.4013,1.02484,1.14535,1.1416,0,0,0,0,0,166.75,0,0.000305109,0.000305109,0.000305109
79,49.0273,0.85413,0.9999,1.00488,0,0,0,0,0,166.75,0,0.000296199,0.000296199,0.000296199
80,49.5387,0.84169,0.89404,1.00219,0,0,0,0,0,166.75,0,0.000286959,0.000286959,0.000286959
81,50.0576,0.90388,0.83402,1.05263,0,0,0,0,0,166.75,0,0.000277389,0.000277389,0.000277389
82,50.5618,0.79721,0.83606,0.99285,0,0,0,0,0,166.75,0,0.000267488,0.000267488,0.000267488
83,51.0669,0.80648,0.84698,1.01514,0,0,0,0,0,166.75,0,0.000257258,0.000257258,0.000257258
84,51.6036,0.80974,0.90974,1.00608,0,0,0,0,0,203.625,0,0.000246698,0.000246698,0.000246698
85,52.094,0.87049,0.97403,1.04605,0,0,0,0,0,203.625,0,0.000235807,0.000235807,0.000235807
86,52.5738,1.01785,1.01794,1.14532,0,0,0,0,0,203.625,0,0.000224587,0.000224587,0.000224587
87,53.1047,0.68356,0.80207,0.96845,0,0,0,0,0,203.625,0,0.000213036,0.000213036,0.000213036
88,53.6038,0.82528,0.8995,1.03619,0,0,0,0,0,203.625,0,0.000201155,0.000201155,0.000201155
89,54.1017,0.74837,0.91033,1.02551,0,0,0,0,0,203.625,0,0.000188944,0.000188944,0.000188944
90,54.6421,0.79975,0.80636,1.00013,0,0,0,0,0,203.625,0,0.000176404,0.000176404,0.000176404
91,55.2584,0.7998,0.88927,1.03667,0,0,0,0,0,224.875,0,0.000163533,0.000163533,0.000163533
92,55.7484,0.69668,0.7465,0.9513,0,0,0,0,0,224.875,0,0.000150332,0.000150332,0.000150332
93,56.3728,0.80044,0.78989,0.95817,0,0,0,0,0,224.875,0,0.000136801,0.000136801,0.000136801
94,56.8169,0.72155,0.73953,0.95805,0,0,0,0,0,224.875,0,0.00012294,0.00012294,0.00012294
95,57.4197,0.73044,0.77583,0.97915,0,0,0,0,0,224.875,0,0.000108748,0.000108748,0.000108748
96,57.9281,0.72485,0.74947,0.95689,0,0,0,0,0,224.875,0,9.42272e-05,9.42272e-05,9.42272e-05
97,58.3921,0.74167,0.88701,0.95757,0,0,0,0,0,224.875,0,7.93759e-05,7.93759e-05,7.93759e-05
98,58.8487,0.71064,0.77212,0.98459,0,0,0,0,0,224.875,0,6.41945e-05,6.41945e-05,6.41945e-05
99,59.3371,0.92894,1.10642,1.04647,0,0,0,0,0,222.5,0,4.86831e-05,4.86831e-05,4.86831e-05
100,59.779,0.71784,0.7399,0.98057,0,0,0,0,0,222.5,0,3.28416e-05,3.28416e-05,3.28416e-05
