epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,51.406,0.80974,0.90974,1.00608,0,0,0,0,0,203.625,0,0.000246698,0.000246698,0.000246698
85,52.1574,0.87049,0.97403,1.04605,0,0,0,0,0,203.625,0,0.000235807,0.000235807,0.000235807
86,52.7644,1.01785,1.01794,1.14532,0,0,0,0,0,203.625,0,0.000224587,0.000224587,0.000224587
87,53.3075,0.68356,0.80207,0.96845,0,0,0,0,0,203.625,0,0.000213036,0.000213036,0.000213036
88,53.8191,0.82528,0.8995,1.03619,0,0,0,0,0,203.625,0,0.000201155,0.000201155,0.000201155
89,54.2665,0.74837,0.91033,1.02551,0,0,0,0,0,203.625,0,0.000188944,0.000188944,0.000188944
90,54.7308,0.79975,0.80636,1.00013,0,0,0,0,0,203.625,0,0.000176404,0.000176404,0.000176404
91,55.2268,0.7998,0.88927,1.03667,0,0,0,0,0,224.875,0,0.000163533,0.000163533,0.000163533
92,55.7297,0.69668,0.7465,0.9513,0,0,0,0,0,224.875,0,0.000150332,0.000150332,0.000150332
93,56.5848,0.80044,0.78989,0.95817,0,0,0,0,0,224.875,0,0.000136801,0.000136801,0.000136801
94,57.3268,0.72155,0.73953,0.95805,0,0,0,0,0,224.875,0,0.00012294,0.00012294,0.00012294
95,58.2182,0.73044,0.77583,0.97915,0,0,0,0,0,224.875,0,0.000108748,0.000108748,0.000108748
96,58.8197,0.72485,0.74947,0.95689,0,0,0,0,0,224.875,0,9.42272e-05,9.42272e-05,9.42272e-05
97,59.4227,0.74167,0.88701,0.95757,0,0,0,0,0,224.875,0,7.93759e-05,7.93759e-05,7.93759e-05
98,60.0466,0.71064,0.77212,0.98459,0,0,0,0,0,224.875,0,6.41945e-05,6.41945e-05,6.41945e-05
99,60.693,0.92894,1.10642,1.04647,0,0,0,0,0,222.5,0,4.86831e-05,4.86831e-05,4.86831e-05
100,61.2365,0.71784,0.7399,0.98057,0,0,0,0,0,222.5,0,3.28416e-05,3.28416e-05,3.28416e-05
